CaseID,Activity,Type,Timestamp
0,11,complete,2004-01-01T00:00:00.000+00:00
0,6,complete,2004-01-01T00:18:42.514+00:00
0,16,complete,2004-01-01T00:20:35.064+00:00
0,14,complete,2004-01-01T01:14:18.326+00:00
0,6,complete,2004-01-01T01:19:56.742+00:00
0,1,complete,2004-01-01T02:02:08.557+00:00
0,7,complete,2004-01-01T02:12:09.674+00:00
0,4,complete,2004-01-01T02:30:22.230+00:00
0,3,complete,2004-01-01T03:00:17.046+00:00
0,15,complete,2004-01-01T03:36:01.627+00:00
0,12,complete,2004-01-01T03:36:01.627+00:00
1,11,complete,2004-01-01T01:00:00.000+00:00
1,6,complete,2004-01-01T01:32:51.564+00:00
1,16,complete,2004-01-01T01:41:58.459+00:00
1,14,complete,2004-01-01T18:35:47.958+00:00
1,6,complete,2004-01-01T19:20:34.935+00:00
1,1,complete,2004-01-01T19:30:02.833+00:00
1,7,complete,2004-01-01T19:46:23.913+00:00
1,4,complete,2004-01-01T19:56:12.883+00:00
1,3,complete,2004-01-01T21:59:51.350+00:00
1,15,complete,2004-01-01T22:07:09.764+00:00
1,12,complete,2004-01-01T22:07:09.764+00:00
2,11,complete,2004-01-01T02:00:00.000+00:00
2,6,complete,2004-01-01T02:00:01.365+00:00
2,1,complete,2004-01-01T02:03:45.290+00:00
2,7,complete,2004-01-01T02:28:01.091+00:00
2,4,complete,2004-01-01T02:31:30.356+00:00
2,3,complete,2004-01-01T02:56:04.578+00:00
2,13,complete,2004-01-01T03:26:18.090+00:00
2,8,complete,2004-01-01T04:27:29.716+00:00
2,18,complete,2004-01-01T20:31:22.882+00:00
2,19,complete,2004-01-01T20:35:59.632+00:00
2,5,complete,2004-01-01T20:38:49.124+00:00
2,10,complete,2004-01-01T20:38:49.124+00:00
3,11,complete,2004-01-01T03:00:00.000+00:00
3,6,complete,2004-01-01T03:26:29.752+00:00
3,1,complete,2004-01-01T03:37:15.391+00:00
3,7,complete,2004-01-01T03:47:21.956+00:00
3,4,complete,2004-01-01T04:17:36.003+00:00
3,3,complete,2004-01-01T04:39:41.229+00:00
3,15,complete,2004-01-01T21:30:03.915+00:00
3,12,complete,2004-01-01T21:30:03.915+00:00
4,11,complete,2004-01-01T04:00:00.000+00:00
4,6,complete,2004-01-01T04:47:51.715+00:00
4,7,complete,2004-01-01T21:04:00.041+00:00
4,1,complete,2004-01-01T21:35:20.304+00:00
