CaseID,Activity,Type,Timestamp
0,10,complete,2004-01-01T00:00:00.000+00:00
0,5,complete,2004-01-03T16:22:51.458+00:00
0,6,complete,2004-01-03T16:39:43.465+00:00
0,3,complete,2004-01-03T17:10:18.284+00:00
0,0,complete,2004-01-03T18:23:28.841+00:00
0,2,complete,2004-01-03T18:32:47.539+00:00
0,12,complete,2004-01-03T19:22:23.571+00:00
0,7,complete,2004-01-03T19:49:18.723+00:00
0,17,complete,2004-01-03T20:01:56.711+00:00
0,19,complete,2004-01-03T20:10:57.218+00:00
0,1,complete,2004-01-03T20:21:31.022+00:00
0,8,complete,2004-01-03T20:21:31.022+00:00
1,10,complete,2004-01-01T01:00:00.000+00:00
1,5,complete,2004-01-01T01:44:35.437+00:00
1,16,complete,2004-01-01T01:55:43.269+00:00
1,13,complete,2004-01-01T01:58:45.420+00:00
1,5,complete,2004-01-01T02:36:09.370+00:00
1,0,complete,2004-01-01T19:14:18.811+00:00
1,6,complete,2004-01-01T19:15:29.179+00:00
1,3,complete,2004-01-01T19:55:08.643+00:00
1,2,complete,2004-01-01T20:28:09.962+00:00
1,14,complete,2004-01-01T20:39:33.031+00:00
1,11,complete,2004-01-01T20:39:33.031+00:00
2,10,complete,2004-01-01T02:00:00.000+00:00
2,5,complete,2004-01-01T18:33:29.292+00:00
2,0,complete,2004-01-01T18:34:37.629+00:00
2,6,complete,2004-01-01T20:06:37.160+00:00
2,3,complete,2004-01-01T20:17:44.353+00:00
2,2,complete,2004-01-01T21:04:35.922+00:00
2,14,complete,2004-01-01T21:22:13.949+00:00
2,11,complete,2004-01-01T21:22:13.949+00:00
3,10,complete,2004-01-01T03:00:00.000+00:00
3,5,complete,2004-01-01T03:07:38.240+00:00
3,6,complete,2004-01-01T03:08:13.538+00:00
3,3,complete,2004-01-01T03:20:39.467+00:00
3,0,complete,2004-01-01T04:16:39.949+00:00
3,2,complete,2004-01-01T06:26:09.449+00:00
3,12,complete,2004-01-01T06:30:17.653+00:00
3,7,complete,2004-01-01T06:45:06.754+00:00
3,18,complete,2004-01-01T07:05:46.731+00:00
3,19,complete,2004-01-01T07:51:31.327+00:00
3,4,complete,2004-01-01T08:43:32.654+00:00
3,9,complete,2004-01-01T08:43:32.654+00:00
4,10,complete,2004-01-01T04:00:00.000+00:00
4,5,complete,2004-01-01T04:27:54.285+00:00
4,6,complete,2004-01-01T04:30:03.304+00:00
4,0,complete,2004-01-01T21:42:52.709+00:00
4,3,complete,2004-01-01T22:31:04.078+00:00
4,2,complete,2004-01-01T22:41:13.541+00:00
4,14,complete,2004-01-01T22:43:45.831+00:00
4,11,complete,2004-01-01T22:43:45.831+00:00
5,10,complete,2004-01-01T05:00:00.000+00:00
5,5,complete,2004-01-01T05:18:59.747+00:00
5,16,complete,2004-01-01T05:37:26.343+00:00
5,13,complete,2004-01-01T05:56:49.454+00:00
5,5,complete,2004-01-01T06:34:28.035+00:00
5,0,complete,2004-01-01T07:27:19.712+00:00
5,6,complete,2004-01-01T09:08:01.681+00:00
5,3,complete,2004-01-01T09:54:37.235+00:00
5,2,complete,2004-01-01T10:27:24.243+00:00
5,14,complete,2004-01-01T10:52:55.606+00:00
5,11,complete,2004-01-01T10:52:55.606+00:00
6,10,complete,2004-01-01T06:00:00.000+00:00
6,5,complete,2004-01-01T07:26:00.637+00:00
6,6,complete,2004-01-01T07:26:56.600+00:00
6,0,complete,2004-01-01T07:34:36.613+00:00
